6204,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6205,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6206,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6208,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6209,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6213,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6214,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0
6215,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6216,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6217,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6219,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6220,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6222,122,122,122,,0,1,122,122,1,1,1,0,0,0,0
6223,112,112,112,,0,1,112,112,1,1,1,0,0,0,0
6224,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6225,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6226,11,12,11,2,1,1,12,12,1,0,0,0,0,1,0
6227,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6228,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6230,1211,1211,1211,,0,1,1211,122,0,0,0,0,0,1,1
6232,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6233,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0
6235,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6238,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6239,12,11,11,,0,0,11,11,1,0,0,1,0,0,0
6240,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6241,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6243,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6245,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0
6246,11,11,11,,0,1,11,12,0,0,0,0,0,1,1
6247,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6249,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6250,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6251,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6252,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0
6253,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6254,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6255,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6256,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6260,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6262,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6263,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6264,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6265,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6266,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6267,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6268,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0
6269,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6271,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6272,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6273,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6274,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6278,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6279,112,122,112,2,1,1,122,122,1,0,0,0,0,1,0
